"date","year","month","day","9414001"
2018-07-01,2018,7,1,161.284
2018-08-01,2018,8,1,193.113
2018-09-01,2018,9,1,215.349
2018-10-01,2018,10,1,166.792
2018-11-01,2018,11,1,172.209
2018-12-01,2018,12,1,63.58
2019-01-01,2019,1,1,21.723
2019-02-01,2019,2,1,15.555
2019-03-01,2019,3,1,57.627
2019-04-01,2019,4,1,49.07
2019-05-01,2019,5,1,248.342
2019-06-01,2019,6,1,330.293
2019-07-01,2019,7,1,348.681
2019-08-01,2019,8,1,170.566
2019-09-01,2019,9,1,96.48
2019-10-01,2019,10,1,122.294
2019-11-01,2019,11,1,137.094
2019-12-01,2019,12,1,44.862
